userId,profile
22011,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Shoujo, Slice of Life, Fantasy, Military, Super Power, Action."
22026,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Thriller."
22035,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Ecchi, Action, Demons, Harem, Mecha."
22039,"This person likes anime genres such as Comedy, Drama, Adventure, Fantasy, Military, Action."
22061,"This person likes anime genres such as Comedy, Romance, Harem, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Military, Action, Magic, Parody, Thriller, Mecha."
22062,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Psychological, Romance, Sci-Fi, Space, Action, Parody, Thriller, Mecha, Comedy, School, Military, Super Power, Music."
22070,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Adventure, Fantasy, Action, Magic, Parody, Harem, Ecchi."
22076,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Drama, Adventure, Action."
22081,"This person likes anime genres such as Comedy, Shounen, Supernatural, Drama, Fantasy, Action."
22087,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Fantasy, Action."
22098,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Historical, Shoujo, Fantasy, Josei, Action, Demons, Parody."
22099,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Fantasy, Action, Demons, Magic, Parody, Harem, Ecchi."
22109,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Mystery, Shoujo, Fantasy, Action, Harem, Ecchi."
22111,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Horror, Slice of Life, Space, Psychological, Fantasy, Military, Mystery, Action, Magic, Thriller."
22115,"This person likes anime genres such as Comedy, Fantasy."
22122,"This person likes anime genres such as Comedy, Romance, Thriller, Sci-Fi, Drama, Fantasy, Military, Ecchi, Action, Magic, Harem, Mecha."
22123,"This person likes anime genres such as Sci-Fi, Action."
22143,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Adventure, Fantasy, Action, Demons, Magic, Harem, Ecchi."
22149,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Action, Harem, Ecchi."
22151,"This person likes anime genres such as Comedy, Romance, Fantasy, Action, Magic, Harem, Ecchi."
22154,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Mystery, Demons, Romance, Sci-Fi, Action, Parody, Thriller, Harem, Comedy, Mecha, School, Military, Super Power, Magic, Ecchi."
22169,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Action."
22170,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Military, Action, Mecha."
22175,"This person likes anime genres such as Comedy, Romance, Shounen, School, Slice of Life, Shoujo, Thriller."
22187,"This person likes anime genres such as Comedy, Romance, Thriller, School, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
22189,"This person likes anime genres such as Adventure, Action."
22198,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Harem, Ecchi."
22201,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
22203,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
22206,"This person likes anime genres such as Comedy, Romance, School, Harem, Ecchi."
22241,"This person likes anime genres such as Comedy, Drama, Sci-Fi, Thriller."
22244,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Magic."
22255,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Slice of Life, Fantasy, Parody."
22256,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Harem, Thriller, Comedy, Mecha, School, Military, Magic, Ecchi."
22259,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Psychological, Demons, Romance, Sci-Fi, Action, Parody, Thriller, Harem, Comedy, School, Super Power, Ecchi."
22263,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Super Power, Action, Demons, Magic, Harem, Ecchi."
22266,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Ecchi."
22272,"This person likes anime genres such as Comedy, Romance, Kids, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Military, Super Power, Action, Magic, Harem, Ecchi."
22278,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, Police, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
22279,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Demons, Parody, Harem, Ecchi."
22289,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Martial Arts, Action, Sports, Harem, Ecchi."
22335,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Action."
22338,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Mystery, Fantasy, Action, Parody, Thriller."
22341,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Action, Sports."
22355,"This person likes anime genres such as Comedy, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Thriller."
22356,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Action, Harem, Ecchi."
22364,"This person likes anime genres such as Romance, Drama, Adventure, Slice of Life, Fantasy."
22373,"This person likes anime genres such as Comedy, School, Sci-Fi, Slice of Life, Action."
22376,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Fantasy, Military, Action."
22378,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Seinen, Fantasy, Shounen, Mystery, Historical, Demons, Romance, Sci-Fi, Action, Mecha, Comedy, School, Shoujo, Military, Super Power, Ecchi."
22385,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Fantasy, Action, Magic, Harem, Ecchi."
22389,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Mystery, Fantasy, Military, Action, Magic, Sports, Harem, Ecchi."
22394,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Sports, Shounen, Historical, Mystery, Psychological, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Shoujo, Military, Super Power, Magic, Ecchi."
22395,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
22402,"This person likes anime genres such as Comedy, Romance, Shounen, School, Mystery, Slice of Life, Thriller."
22406,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Historical, Adventure, Shoujo, Slice of Life, Fantasy, Action."
22411,This person likes anime genres such as .
22414,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Historical, Mystery, Romance, Sci-Fi, Action, Parody, Harem, Thriller, Comedy, School, Military, Super Power, Magic, Ecchi."
22416,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Magic, Mecha."
22422,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Harem, Ecchi."
22424,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Historical, Demons, Romance, Sci-Fi, Action, Comedy, School, Shounen Ai, Shoujo, Military, Music, Magic."
22434,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Seinen, Fantasy, Sports, Shounen, Historical, Mystery, Psychological, Demons, Romance, Sci-Fi, Space, Horror, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Shoujo, Military, Super Power, Magic, Ecchi."
22437,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action."
22448,"This person likes anime genres such as Comedy, Shounen, Police, Sci-Fi, Drama, Mystery, Adventure, Slice of Life, Action."
22454,"This person likes anime genres such as Comedy, Romance, Thriller, School, Sci-Fi, Supernatural, Drama, Mystery, Fantasy, Action, Magic, Harem."
22455,"This person likes anime genres such as Comedy, Kids, Shounen, Police, School, Drama, Adventure, Mystery, Fantasy, Super Power, Action, Sports."
22457,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Military, Action, Magic, Harem, Ecchi."
22461,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Historical, Demons, Romance, Sci-Fi, Space, Action, Parody, Harem, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
22464,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Slice of Life, Fantasy, Action."
22467,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life."
22470,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Drama, Shoujo, Fantasy, Action, Sports."
22474,"This person likes anime genres such as Comedy, School, Slice of Life, Fantasy, Action, Parody."
22477,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Harem, Ecchi."
22478,"This person likes anime genres such as Comedy, Romance, School, Action, Harem."
22479,"This person likes anime genres such as Sci-Fi, Thriller."
22480,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Space, Slice of Life, Mystery, Fantasy, Military, Action, Magic, Parody, Thriller, Ecchi."
22482,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy."
22486,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
22500,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Adventure, Super Power, Action."
22519,"This person likes anime genres such as Sci-Fi, Comedy, Action."
22521,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Adventure, Fantasy, Super Power, Action, Demons, Harem, Ecchi."
22533,"This person likes anime genres such as Romance, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Action, Thriller."
22540,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Seinen, Adventure, Horror, Fantasy, Military, Action, Demons, Magic, Parody, Thriller."
22542,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Seinen, Drama, Slice of Life, Mystery, Fantasy, Shoujo Ai, Action, Magic, Thriller."
22558,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Slice of Life, Seinen, Fantasy, Military, Ecchi, Action, Demons, Harem, Mecha."
22565,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Sports, Mecha."
22572,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Seinen, Slice of Life, Fantasy, Action, Demons, Harem, Ecchi."
22573,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Action, Harem, Ecchi."
22578,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Demons, Parody, Hentai, Ecchi."
22588,"This person likes anime genres such as Comedy, Supernatural, Adventure, Slice of Life, Fantasy, Action."
22603,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Historical, Shoujo, Slice of Life, Fantasy, Action, Magic."
22606,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Music, Thriller, Ecchi."
22608,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Mystery, Fantasy, Action, Magic, Harem, Ecchi."
22611,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Sci-Fi, Drama, Fantasy, Action, Demons, Harem, Ecchi."
22613,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Military, Super Power, Action, Magic, Parody, Thriller."
22642,"This person likes anime genres such as Comedy, Romance, Mecha, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Military, Action, Demons, Harem, Ecchi."
22646,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Adventure, Fantasy, Action, Magic, Harem."
22647,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
22649,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Military, Action."
22652,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Shoujo, Slice of Life, Fantasy, Military, Action, Sports."
22653,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
22656,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Fantasy, Action, Demons, Magic, Parody, Harem, Ecchi."
22665,"This person likes anime genres such as Comedy, Romance, Drama, Slice of Life."
22670,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Sci-Fi, Drama, Adventure, Mystery, Fantasy, Military, Action."
22674,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Historical, Military, Fantasy, Action, Demons, Magic, Harem, Ecchi."
22676,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
22679,"This person likes anime genres such as Comedy, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Magic, Harem, Ecchi."
22680,"This person likes anime genres such as Comedy, Kids, Shounen, School, Drama, Adventure, Slice of Life, Fantasy, Action, Sports, Thriller."
22681,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action, Ecchi."
22683,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Fantasy, Josei, Action, Thriller."
22693,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Action, Harem, Ecchi."
22696,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Sports, Harem, Ecchi."
22699,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Historical, Slice of Life, Seinen, Psychological, Fantasy, Action, Magic, Sports, Harem, Ecchi."
22703,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Demons, Magic, Harem, Ecchi."
22706,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Space, Slice of Life, Seinen, Action, Parody, Mecha."
22710,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Action, Sports, Ecchi."
22718,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action, Demons, Harem, Ecchi."
22720,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Super Power, Action, Magic, Harem, Ecchi."
22729,"This person likes anime genres such as Comedy, School, Super Power, Action, Harem, Ecchi."
22732,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Mystery, Demons, Romance, Sci-Fi, Action, Thriller, Harem, Comedy, Mecha, School, Military, Super Power, Magic, Ecchi."
22734,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Adventure, Fantasy, Military, Action, Magic, Sports, Thriller, Mecha."
22736,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Action."
22737,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Adventure, Seinen, Fantasy, Action, Sports."
22738,"This person likes anime genres such as Comedy, Romance, Harem, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Ecchi, Action, Magic, Thriller, Mecha."
22740,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Harem, Ecchi."
22750,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Action, Sports, Thriller."
22756,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Magic, Harem."
22758,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Harem, Ecchi."
22761,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Slice of Life, Thriller."
22765,"This person likes anime genres such as Comedy, Romance, Shounen, Police, Drama, Mystery, Adventure, Historical, Fantasy, Action."
22771,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Action, Thriller."
22788,"This person likes anime genres such as Comedy, Romance, Drama, Action."
22804,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Ecchi, Action, Parody, Harem, Mecha."
22811,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Action."
22815,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Mystery, Josei, Romance, Sci-Fi, Space, Action, Parody, Harem, Thriller, Comedy, School, Military, Magic, Ecchi."
22831,"This person likes anime genres such as Romance, School, Sci-Fi, Drama, Fantasy, Thriller."
22835,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Historical, Demons, Romance, Sci-Fi, Shoujo Ai, Action, Parody, Harem, Mecha, Comedy, Kids, Thriller, School, Military, Magic, Ecchi."
22839,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Horror, Action, Harem, Thriller, Comedy, School, Shoujo, Magic, Ecchi."
22842,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Historical, Adventure, Fantasy, Action, Mecha."
22847,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Military, Action, Thriller."
22855,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Adventure, Fantasy, Super Power, Action, Demons, Magic, Ecchi."
22864,"This person likes anime genres such as Comedy, Romance, Mecha, Shounen, School, Supernatural, Drama, Adventure, Fantasy, Action, Harem, Ecchi."
22870,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Adventure, Fantasy, Action."
22877,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Slice of Life, Fantasy, Military, Action, Magic."
22878,"This person likes anime genres such as Comedy, Romance, Thriller, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Harem, Ecchi."
22880,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Psychological, Fantasy, Action, Thriller."
22886,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Ecchi, Action, Demons, Magic, Harem, Mecha."
22889,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Slice of Life, Psychological, Fantasy, Military, Action, Thriller."
22894,"This person likes anime genres such as Supernatural, Drama, Adventure, Seinen, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Space, Action, Thriller, Mecha, Comedy, Harem, School, Military, Super Power, Magic, Ecchi."
22904,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Fantasy, Action, Magic, Parody, Harem, Ecchi."
22910,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Space, Shoujo, Slice of Life, Mystery, Fantasy, Josei, Action, Music, Magic, Mecha."
22917,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Sports, Thriller."
22937,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Fantasy, Ecchi, Action, Harem, Mecha."
22941,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Action."
22946,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Horror, Action, Thriller, Mecha, Comedy, Harem, School, Military, Super Power, Magic, Ecchi."
22950,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Fantasy, Ecchi, Action, Harem, Mecha."
22958,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life."
22962,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Historical, Demons, Romance, Sci-Fi, Shoujo Ai, Action, Parody, Harem, Comedy, School, Super Power, Magic, Ecchi."
22976,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Sports, Ecchi."
22983,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Harem, Ecchi."
22985,"This person likes anime genres such as Sci-Fi, Drama, Psychological, Action, Thriller."
22987,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Mystery, Historical, Psychological, Romance, Sci-Fi, Space, Action, Parody, Harem, Mecha, Comedy, School, Military, Super Power, Music, Magic, Ecchi."
22988,"This person likes anime genres such as Comedy, Romance, School, Shoujo, Slice of Life."
22989,"This person likes anime genres such as Comedy, Shounen, Supernatural, Adventure, Fantasy, Action."
22991,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Action, Ecchi."
23002,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Mystery, Fantasy, Action, Magic, Thriller."
23006,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Horror, Mystery, Fantasy, Super Power, Action, Thriller, Ecchi."
23011,"This person likes anime genres such as Romance, School, Supernatural, Sci-Fi, Drama, Mystery, Action, Thriller."
23017,"This person likes anime genres such as Supernatural, Drama, Adventure, Martial Arts, Fantasy, Hentai, Shounen, Psychological, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
23020,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Action, Sports, Parody."
23023,"This person likes anime genres such as Romance, Drama, Action, School."
23024,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Harem, Ecchi."
23026,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Slice of Life, Mystery, Fantasy, Military, Josei, Action, Magic, Parody, Thriller."
23031,"This person likes anime genres such as Romance, School, Sci-Fi, Supernatural, Action, Magic, Thriller."
23036,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Hentai, Shounen, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, School, Military, Magic, Ecchi."
23057,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Mystery, Fantasy, Action."
23066,This person likes anime genres such as .
23069,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Psychological, Demons, Romance, Sci-Fi, Action, Thriller, Harem, Comedy, Mecha, School, Military, Super Power, Magic, Ecchi."
23071,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Slice of Life, Action, Magic, Harem, Ecchi."
23072,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Shoujo, Seinen, Fantasy, Action, Demons, Magic, Harem, Ecchi."
23080,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life."
23081,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Shoujo, Slice of Life, Historical, Fantasy, Action, Magic."
23088,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Military, Super Power, Action."
23094,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Slice of Life, Shoujo Ai, Action, Magic."
23095,"This person likes anime genres such as Shounen, School, Supernatural, Adventure, Fantasy, Action, Ecchi."
23106,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Mystery, Seinen, Psychological, Fantasy, Action, Magic, Harem, Ecchi."
23111,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Harem, Ecchi."
23120,This person likes anime genres such as .
23123,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Slice of Life, Fantasy, Action."
23135,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Seinen, Slice of Life, Military, Fantasy, Super Power, Action, Demons, Magic, Harem, Ecchi."
23157,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Military, Action."
23166,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Magic, Mecha."
23182,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Psychological, Fantasy, Action."
23193,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Psychological, Action, Parody, Thriller."
23196,"This person likes anime genres such as Comedy, Romance, Shounen, Police, Sci-Fi, Drama, Adventure, Slice of Life, Mystery, Fantasy, Action."
23197,This person likes anime genres such as .
23202,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
